CHAMP;ANNEE_1968_2019;MOIS2;JOUR;DECES
FE;1998;11;27;1491
FE;1998;11;28;1510
FE;1998;11;29;1479
FE;1998;11;30;1607
FE;1998;11;31;
FE;1998;11;MM;43654
FE;1998;12;01;1443
FE;1998;12;02;1495
FE;1998;12;03;1547
FE;1998;12;04;1574
FE;1998;12;05;1519
FE;1998;12;06;1534
FE;1998;12;07;1566
FE;1998;12;08;1572
FE;1998;12;09;1545
FE;1998;12;10;1485
FE;1998;12;11;1607
FE;1998;12;12;1544
FE;1998;12;13;1544
FE;1998;12;14;1478
FE;1998;12;15;1545
FE;1998;12;16;1488
FE;1998;12;17;1429
FE;1998;12;18;1487
FE;1998;12;19;1456
FE;1998;12;20;1443
FE;1998;12;21;1585
FE;1998;12;22;1565
FE;1998;12;23;1544
FE;1998;12;24;1576
FE;1998;12;25;1562
FE;1998;12;26;1597
FE;1998;12;27;1642
FE;1998;12;28;1725
FE;1998;12;29;1546
FE;1998;12;30;1648
FE;1998;12;31;1775
FE;1998;12;MM;48066
FE;1999;01;01;1765
FE;1999;01;02;1769
FE;1999;01;03;1722
FE;1999;01;04;1692
FE;1999;01;05;1663
FE;1999;01;06;1753
FE;1999;01;07;1659
FE;1999;01;08;1733
FE;1999;01;09;1640
FE;1999;01;10;1618
FE;1999;01;11;1673
FE;1999;01;12;1596
FE;1999;01;13;1686
FE;1999;01;14;1654
FE;1999;01;15;1696
FE;1999;01;16;1678
FE;1999;01;17;1701
FE;1999;01;18;1717
FE;1999;01;19;1724
FE;1999;01;20;1743
FE;1999;01;21;1704
FE;1999;01;22;1669
FE;1999;01;23;1697
FE;1999;01;24;1573
FE;1999;01;25;1663
FE;1999;01;26;1614
FE;1999;01;27;1693
FE;1999;01;28;1736
FE;1999;01;29;1642
FE;1999;01;30;1652
FE;1999;01;31;1640
FE;1999;01;MM;52165
FE;1999;02;01;1680
FE;1999;02;02;1707
FE;1999;02;03;1680
FE;1999;02;04;1740
FE;1999;02;05;1692
FE;1999;02;06;1734
FE;1999;02;07;1707
FE;1999;02;08;1796
FE;1999;02;09;1822
FE;1999;02;10;1771
FE;1999;02;11;1788
FE;1999;02;12;1824
FE;1999;02;13;1702
FE;1999;02;14;1864
FE;1999;02;15;1922
FE;1999;02;16;1985
FE;1999;02;17;1920
FE;1999;02;18;1935
FE;1999;02;19;1875
FE;1999;02;20;1850
FE;1999;02;21;1851
FE;1999;02;22;1897
FE;1999;02;23;1928
FE;1999;02;24;1769
FE;1999;02;25;1820
FE;1999;02;26;1931
FE;1999;02;27;1783
FE;1999;02;28;1784
FE;1999;02;29;
FE;1999;02;30;
FE;1999;02;31;
FE;1999;02;MM;50757
FE;1999;03;01;1843
FE;1999;03;02;1786
FE;1999;03;03;1846
FE;1999;03;04;1786
FE;1999;03;05;1758
FE;1999;03;06;1675
FE;1999;03;07;1609
FE;1999;03;08;1729
FE;1999;03;09;1703
FE;1999;03;10;1719
FE;1999;03;11;1721
FE;1999;03;12;1721
FE;1999;03;13;1670
FE;1999;03;14;1620
FE;1999;03;15;1597
FE;1999;03;16;1627
FE;1999;03;17;1527
FE;1999;03;18;1719
FE;1999;03;19;1525
FE;1999;03;20;1556
FE;1999;03;21;1611
FE;1999;03;22;1620
FE;1999;03;23;1540
FE;1999;03;24;1541
FE;1999;03;25;1614
FE;1999;03;26;1529
FE;1999;03;27;1609
FE;1999;03;28;1368
FE;1999;03;29;1619
FE;1999;03;30;1528
FE;1999;03;31;1566
FE;1999;03;MM;50882
FE;1999;04;01;1527
FE;1999;04;02;1554
FE;1999;04;03;1500
FE;1999;04;04;1498
FE;1999;04;05;1451
FE;1999;04;06;1540
FE;1999;04;07;1517
FE;1999;04;08;1431
FE;1999;04;09;1517
FE;1999;04;10;1478
FE;1999;04;11;1414
FE;1999;04;12;1491
FE;1999;04;13;1460
FE;1999;04;14;1459
FE;1999;04;15;1406
FE;1999;04;16;1487
FE;1999;04;17;1402
FE;1999;04;18;1478
FE;1999;04;19;1513
FE;1999;04;20;1497
FE;1999;04;21;1556
FE;1999;04;22;1506
FE;1999;04;23;1469
FE;1999;04;24;1433
FE;1999;04;25;1353
FE;1999;04;26;1448
FE;1999;04;27;1432
FE;1999;04;28;1438
FE;1999;04;29;1474
FE;1999;04;30;1403
FE;1999;04;31;
FE;1999;04;MM;44132
FE;1999;05;01;1514
FE;1999;05;02;1494
FE;1999;05;03;1467
FE;1999;05;04;1530
FE;1999;05;05;1421
FE;1999;05;06;1364
FE;1999;05;07;1413
FE;1999;05;08;1323
FE;1999;05;09;1401
FE;1999;05;10;1388
FE;1999;05;11;1366
FE;1999;05;12;1371
FE;1999;05;13;1372
FE;1999;05;14;1384
FE;1999;05;15;1256
FE;1999;05;16;1346
FE;1999;05;17;1409
FE;1999;05;18;1375
FE;1999;05;19;1421
FE;1999;05;20;1370
FE;1999;05;21;1302
FE;1999;05;22;1332
FE;1999;05;23;1357
FE;1999;05;24;1368
FE;1999;05;25;1429
FE;1999;05;26;1417
FE;1999;05;27;1514
FE;1999;05;28;1486
FE;1999;05;29;1505
FE;1999;05;30;1395
FE;1999;05;31;1446
FE;1999;05;MM;43536
FE;1999;06;01;1549
FE;1999;06;02;1400
FE;1999;06;03;1320
FE;1999;06;04;1355
FE;1999;06;05;1302
FE;1999;06;06;1326
FE;1999;06;07;1286
FE;1999;06;08;1282
FE;1999;06;09;1275
FE;1999;06;10;1392
FE;1999;06;11;1348
FE;1999;06;12;1391
FE;1999;06;13;1353
FE;1999;06;14;1335
FE;1999;06;15;1424
FE;1999;06;16;1381
FE;1999;06;17;1372
FE;1999;06;18;1433
FE;1999;06;19;1374
FE;1999;06;20;1346
FE;1999;06;21;1358
FE;1999;06;22;1350
FE;1999;06;23;1351
FE;1999;06;24;1397
FE;1999;06;25;1355
FE;1999;06;26;1412
FE;1999;06;27;1412
FE;1999;06;28;1369
FE;1999;06;29;1358
FE;1999;06;30;1282
FE;1999;06;31;
FE;1999;06;MM;40888
FE;1999;07;01;1414
FE;1999;07;02;1446
FE;1999;07;03;1443
FE;1999;07;04;1396
FE;1999;07;05;1358
FE;1999;07;06;1328
FE;1999;07;07;1227
FE;1999;07;08;1249
FE;1999;07;09;1345
FE;1999;07;10;1394
FE;1999;07;11;1412
FE;1999;07;12;1412
FE;1999;07;13;1460
FE;1999;07;14;1338
FE;1999;07;15;1308
FE;1999;07;16;1355
FE;1999;07;17;1306
FE;1999;07;18;1417
FE;1999;07;19;1387
FE;1999;07;20;1433
FE;1999;07;21;1326
FE;1999;07;22;1316
FE;1999;07;23;1374
FE;1999;07;24;1318
FE;1999;07;25;1352
FE;1999;07;26;1422
FE;1999;07;27;1384
FE;1999;07;28;1402
FE;1999;07;29;1454
FE;1999;07;30;1453
FE;1999;07;31;1425
FE;1999;07;MM;42654
FE;1999;08;01;1388
FE;1999;08;02;1401
FE;1999;08;03;1468
FE;1999;08;04;1365
FE;1999;08;05;1323
FE;1999;08;06;1406
FE;1999;08;07;1300
FE;1999;08;08;1310
FE;1999;08;09;1373
FE;1999;08;10;1417
FE;1999;08;11;1283
FE;1999;08;12;1285
FE;1999;08;13;1306
FE;1999;08;14;1330
FE;1999;08;15;1244
FE;1999;08;16;1253
FE;1999;08;17;1253
FE;1999;08;18;1321
FE;1999;08;19;1308
FE;1999;08;20;1299
FE;1999;08;21;1338
FE;1999;08;22;1324
FE;1999;08;23;1367
FE;1999;08;24;1434
FE;1999;08;25;1499
FE;1999;08;26;1466
FE;1999;08;27;1379
FE;1999;08;28;1346
FE;1999;08;29;1296
FE;1999;08;30;1416
FE;1999;08;31;1367
FE;1999;08;MM;41865
FE;1999;09;01;1307
FE;1999;09;02;1380
FE;1999;09;03;1378
FE;1999;09;04;1378
FE;1999;09;05;1319
FE;1999;09;06;1423
FE;1999;09;07;1318
FE;1999;09;08;1364
FE;1999;09;09;1383
FE;1999;09;10;1355
FE;1999;09;11;1327
FE;1999;09;12;1389
FE;1999;09;13;1372
FE;1999;09;14;1364
FE;1999;09;15;1256
FE;1999;09;16;1293
FE;1999;09;17;1302
FE;1999;09;18;1379
FE;1999;09;19;1396
FE;1999;09;20;1452
FE;1999;09;21;1286
FE;1999;09;22;1351
FE;1999;09;23;1392
FE;1999;09;24;1317
FE;1999;09;25;1374
FE;1999;09;26;1349
FE;1999;09;27;1356
FE;1999;09;28;1323
FE;1999;09;29;1350
FE;1999;09;30;1348
FE;1999;09;31;
FE;1999;09;MM;40581
FE;1999;10;01;1337
FE;1999;10;02;1404
FE;1999;10;03;1372
FE;1999;10;04;1402
FE;1999;10;05;1315
FE;1999;10;06;1359
FE;1999;10;07;1376
FE;1999;10;08;1460
FE;1999;10;09;1465
FE;1999;10;10;1492
FE;1999;10;11;1442
FE;1999;10;12;1415
FE;1999;10;13;1479
FE;1999;10;14;1471
FE;1999;10;15;1498
FE;1999;10;16;1397
FE;1999;10;17;1452
FE;1999;10;18;1430
FE;1999;10;19;1357
FE;1999;10;20;1460
FE;1999;10;21;1549
FE;1999;10;22;1545
FE;1999;10;23;1512
FE;1999;10;24;1438
FE;1999;10;25;1519
FE;1999;10;26;1415
FE;1999;10;27;1353
FE;1999;10;28;1392
FE;1999;10;29;1449
FE;1999;10;30;1501
FE;1999;10;31;1377
FE;1999;10;MM;44433
FE;1999;11;01;1426
FE;1999;11;02;1390
FE;1999;11;03;1429
FE;1999;11;04;1386
FE;1999;11;05;1453
FE;1999;11;06;1442
FE;1999;11;07;1363
FE;1999;11;08;1439
FE;1999;11;09;1439
FE;1999;11;10;1406
FE;1999;11;11;1387
FE;1999;11;12;1416
FE;1999;11;13;1444
FE;1999;11;14;1458
FE;1999;11;15;1431
FE;1999;11;16;1446
FE;1999;11;17;1514
FE;1999;11;18;1513
FE;1999;11;19;1600
FE;1999;11;20;1555
FE;1999;11;21;1516
FE;1999;11;22;1473
FE;1999;11;23;1505
FE;1999;11;24;1512
FE;1999;11;25;1567
FE;1999;11;26;1524
FE;1999;11;27;1493
FE;1999;11;28;1524
FE;1999;11;29;1521
FE;1999;11;30;1514
FE;1999;11;31;
FE;1999;11;MM;44086
FE;1999;12;01;1490
FE;1999;12;02;1527
FE;1999;12;03;1516
FE;1999;12;04;1537
FE;1999;12;05;1470
FE;1999;12;06;1585
FE;1999;12;07;1531
FE;1999;12;08;1547
FE;1999;12;09;1557
FE;1999;12;10;1650
FE;1999;12;11;1510
FE;1999;12;12;1523
FE;1999;12;13;1606
FE;1999;12;14;1524
FE;1999;12;15;1511
FE;1999;12;16;1554
FE;1999;12;17;1593
FE;1999;12;18;1642
FE;1999;12;19;1666
FE;1999;12;20;1587
FE;1999;12;21;1618
FE;1999;12;22;1714
FE;1999;12;23;1734
FE;1999;12;24;1732
FE;1999;12;25;1833
FE;1999;12;26;1832
FE;1999;12;27;1981
FE;1999;12;28;1960
FE;1999;12;29;1941
FE;1999;12;30;1895
FE;1999;12;31;1921
FE;1999;12;MM;51287
FE;2000;01;01;1959
FE;2000;01;02;2020
FE;2000;01;03;2047
FE;2000;01;04;2052
FE;2000;01;05;2006
FE;2000;01;06;1975
FE;2000;01;07;2006
FE;2000;01;08;1918
FE;2000;01;09;1851
FE;2000;01;10;1929
FE;2000;01;11;1891
FE;2000;01;12;1871
FE;2000;01;13;1939
FE;2000;01;14;1935
FE;2000;01;15;1941
FE;2000;01;16;1825
FE;2000;01;17;2006
FE;2000;01;18;1939
FE;2000;01;19;1902
FE;2000;01;20;1918
FE;2000;01;21;1903
FE;2000;01;22;1953
FE;2000;01;23;1814
FE;2000;01;24;1877
FE;2000;01;25;1887
FE;2000;01;26;1837
FE;2000;01;27;1919
FE;2000;01;28;1925
FE;2000;01;29;1921
FE;2000;01;30;1938
FE;2000;01;31;1908
FE;2000;01;MM;59812
FE;2000;02;01;2015
FE;2000;02;02;1856
FE;2000;02;03;1791
FE;2000;02;04;1832
FE;2000;02;05;1815
FE;2000;02;06;1735
FE;2000;02;07;1812
FE;2000;02;08;1736
FE;2000;02;09;1678
FE;2000;02;10;1707
FE;2000;02;11;1677
FE;2000;02;12;1677
FE;2000;02;13;1603
FE;2000;02;14;1746
FE;2000;02;15;1679
FE;2000;02;16;1651
FE;2000;02;17;1605
FE;2000;02;18;1631
FE;2000;02;19;1577
FE;2000;02;20;1513
FE;2000;02;21;1534
FE;2000;02;22;1612
FE;2000;02;23;1653
FE;2000;02;24;1568
FE;2000;02;25;1540
FE;2000;02;26;1532
FE;2000;02;27;1583
FE;2000;02;28;1582
FE;2000;02;29;1565
FE;2000;02;30;
FE;2000;02;31;
FE;2000;02;MM;48505
FE;2000;03;01;1563
FE;2000;03;02;1506
FE;2000;03;03;1540
FE;2000;03;04;1512
FE;2000;03;05;1504
FE;2000;03;06;1512
FE;2000;03;07;1578
FE;2000;03;08;1458
FE;2000;03;09;1508
FE;2000;03;10;1509
FE;2000;03;11;1514
FE;2000;03;12;1414
FE;2000;03;13;1518
FE;2000;03;14;1463
FE;2000;03;15;1424
FE;2000;03;16;1456
FE;2000;03;17;1587
FE;2000;03;18;1395
FE;2000;03;19;1393
FE;2000;03;20;1434
FE;2000;03;21;1479
FE;2000;03;22;1501
FE;2000;03;23;1476
FE;2000;03;24;1491
FE;2000;03;25;1443
FE;2000;03;26;1430
FE;2000;03;27;1506
FE;2000;03;28;1445
FE;2000;03;29;1469
FE;2000;03;30;1466
FE;2000;03;31;1434
FE;2000;03;MM;45928
FE;2000;04;01;1474
FE;2000;04;02;1481
FE;2000;04;03;1501
FE;2000;04;04;1561
FE;2000;04;05;1426
FE;2000;04;06;1409
FE;2000;04;07;1429
FE;2000;04;08;1485
FE;2000;04;09;1455
FE;2000;04;10;1449
FE;2000;04;11;1457
FE;2000;04;12;1459
FE;2000;04;13;1389
FE;2000;04;14;1403
FE;2000;04;15;1466
FE;2000;04;16;1430
FE;2000;04;17;1473
FE;2000;04;18;1459
FE;2000;04;19;1460
FE;2000;04;20;1425
FE;2000;04;21;1474
FE;2000;04;22;1472
FE;2000;04;23;1373
FE;2000;04;24;1377
FE;2000;04;25;1473
FE;2000;04;26;1439
FE;2000;04;27;1460
FE;2000;04;28;1445
FE;2000;04;29;1424
FE;2000;04;30;1414
FE;2000;04;31;
FE;2000;04;MM;43442
FE;2000;05;01;1455
FE;2000;05;02;1466
FE;2000;05;03;1424
FE;2000;05;04;1380
FE;2000;05;05;1362
FE;2000;05;06;1398
FE;2000;05;07;1325
FE;2000;05;08;1379
FE;2000;05;09;1408
FE;2000;05;10;1452
FE;2000;05;11;1367
FE;2000;05;12;1319
FE;2000;05;13;1371
FE;2000;05;14;1313
FE;2000;05;15;1399
FE;2000;05;16;1457
FE;2000;05;17;1316
FE;2000;05;18;1344
FE;2000;05;19;1322
FE;2000;05;20;1321
FE;2000;05;21;1313
FE;2000;05;22;1348
FE;2000;05;23;1345
FE;2000;05;24;1415
FE;2000;05;25;1408
FE;2000;05;26;1347
FE;2000;05;27;1330
FE;2000;05;28;1320
FE;2000;05;29;1326
FE;2000;05;30;1400
FE;2000;05;31;1390
FE;2000;05;MM;42520
FE;2000;06;01;1321
FE;2000;06;02;1475
FE;2000;06;03;1476
FE;2000;06;04;1370
FE;2000;06;05;1340
FE;2000;06;06;1305
FE;2000;06;07;1315
FE;2000;06;08;1362
FE;2000;06;09;1463
FE;2000;06;10;1335
FE;2000;06;11;1321
FE;2000;06;12;1223
FE;2000;06;13;1415
FE;2000;06;14;1418
FE;2000;06;15;1406
FE;2000;06;16;1476
FE;2000;06;17;1415
FE;2000;06;18;1412
FE;2000;06;19;1523
FE;2000;06;20;1543
FE;2000;06;21;1475
FE;2000;06;22;1415
FE;2000;06;23;1334
FE;2000;06;24;1285
FE;2000;06;25;1258
FE;2000;06;26;1326
FE;2000;06;27;1280
FE;2000;06;28;1306
FE;2000;06;29;1349
FE;2000;06;30;1396
FE;2000;06;31;
FE;2000;06;MM;41338
FE;2000;07;01;1416
FE;2000;07;02;1420
FE;2000;07;03;1556
FE;2000;07;04;1432
FE;2000;07;05;1301
FE;2000;07;06;1372
FE;2000;07;07;1408
FE;2000;07;08;1363
FE;2000;07;09;1233
FE;2000;07;10;1326
FE;2000;07;11;1339
FE;2000;07;12;1222
FE;2000;07;13;1299
FE;2000;07;14;1369
FE;2000;07;15;1298
FE;2000;07;16;1328
FE;2000;07;17;1312
FE;2000;07;18;1388
FE;2000;07;19;1341
FE;2000;07;20;1417
FE;2000;07;21;1396
FE;2000;07;22;1465
FE;2000;07;23;1383
FE;2000;07;24;1485
FE;2000;07;25;1504
FE;2000;07;26;1396
FE;2000;07;27;1357
FE;2000;07;28;1317
FE;2000;07;29;1319
FE;2000;07;30;1284
FE;2000;07;31;1334
FE;2000;07;MM;42380
FE;2000;08;01;1430
FE;2000;08;02;1410
FE;2000;08;03;1283
FE;2000;08;04;1232
FE;2000;08;05;1257
FE;2000;08;06;1316
FE;2000;08;07;1399
FE;2000;08;08;1325
FE;2000;08;09;1394
FE;2000;08;10;1333
FE;2000;08;11;1413
FE;2000;08;12;1410
FE;2000;08;13;1377
FE;2000;08;14;1411
FE;2000;08;15;1365
FE;2000;08;16;1353
FE;2000;08;17;1376
FE;2000;08;18;1378
FE;2000;08;19;1322
FE;2000;08;20;1382
FE;2000;08;21;1389
FE;2000;08;22;1328
FE;2000;08;23;1397
FE;2000;08;24;1415
FE;2000;08;25;1403
FE;2000;08;26;1400
FE;2000;08;27;1260
FE;2000;08;28;1300
FE;2000;08;29;1274
FE;2000;08;30;1317
FE;2000;08;31;1315
FE;2000;08;MM;41964
FE;2000;09;01;1386
FE;2000;09;02;1266
FE;2000;09;03;1278
FE;2000;09;04;1258
FE;2000;09;05;1246
FE;2000;09;06;1303
FE;2000;09;07;1420
FE;2000;09;08;1377
FE;2000;09;09;1331
FE;2000;09;10;1385
FE;2000;09;11;1375
FE;2000;09;12;1405
FE;2000;09;13;1372
FE;2000;09;14;1395
FE;2000;09;15;1393
FE;2000;09;16;1345
FE;2000;09;17;1256
FE;2000;09;18;1330
FE;2000;09;19;1382
FE;2000;09;20;1329
FE;2000;09;21;1289
FE;2000;09;22;1382
FE;2000;09;23;1374
FE;2000;09;24;1290
FE;2000;09;25;1355
FE;2000;09;26;1366
FE;2000;09;27;1383
FE;2000;09;28;1319
FE;2000;09;29;1343
FE;2000;09;30;1336
FE;2000;09;31;
FE;2000;09;MM;40269
FE;2000;10;01;1271
FE;2000;10;02;1349
FE;2000;10;03;1370
FE;2000;10;04;1380
FE;2000;10;05;1417
FE;2000;10;06;1340
FE;2000;10;07;1333
FE;2000;10;08;1434
FE;2000;10;09;1447
FE;2000;10;10;1425
FE;2000;10;11;1492
FE;2000;10;12;1488
FE;2000;10;13;1424
FE;2000;10;14;1439
FE;2000;10;15;1446
FE;2000;10;16;1485
FE;2000;10;17;1398
FE;2000;10;18;1409
FE;2000;10;19;1446
FE;2000;10;20;1402
FE;2000;10;21;1517
FE;2000;10;22;1415
FE;2000;10;23;1507
FE;2000;10;24;1424
FE;2000;10;25;1474
FE;2000;10;26;1369
FE;2000;10;27;1473
FE;2000;10;28;1434
FE;2000;10;29;1450
FE;2000;10;30;1455
FE;2000;10;31;1488
FE;2000;10;MM;44201
FE;2000;11;01;1378
FE;2000;11;02;1426
FE;2000;11;03;1418
FE;2000;11;04;1404
FE;2000;11;05;1430
FE;2000;11;06;1506
FE;2000;11;07;1425
FE;2000;11;08;1406
FE;2000;11;09;1453
FE;2000;11;10;1456
FE;2000;11;11;1468
FE;2000;11;12;1448
FE;2000;11;13;1609
FE;2000;11;14;1457
FE;2000;11;15;1455
FE;2000;11;16;1412
FE;2000;11;17;1432
FE;2000;11;18;1471
FE;2000;11;19;1496
FE;2000;11;20;1459
FE;2000;11;21;1504
FE;2000;11;22;1482
FE;2000;11;23;1506
FE;2000;11;24;1441
FE;2000;11;25;1439
FE;2000;11;26;1481
FE;2000;11;27;1476
FE;2000;11;28;1501
FE;2000;11;29;1455
FE;2000;11;30;1478
FE;2000;11;31;
FE;2000;11;MM;43772
FE;2000;12;01;1492
FE;2000;12;02;1475
FE;2000;12;03;1379
FE;2000;12;04;1461
FE;2000;12;05;1426
FE;2000;12;06;1518
FE;2000;12;07;1474
FE;2000;12;08;1412
FE;2000;12;09;1438
FE;2000;12;10;1410
FE;2000;12;11;1446
FE;2000;12;12;1432
FE;2000;12;13;1368
FE;2000;12;14;1541
FE;2000;12;15;1529
FE;2000;12;16;1458
FE;2000;12;17;1458
FE;2000;12;18;1479
FE;2000;12;19;1498
FE;2000;12;20;1507
FE;2000;12;21;1472
FE;2000;12;22;1467
FE;2000;12;23;1615
FE;2000;12;24;1509
FE;2000;12;25;1611
FE;2000;12;26;1631
FE;2000;12;27;1652
FE;2000;12;28;1539
FE;2000;12;29;1574
FE;2000;12;30;1663
FE;2000;12;31;1536
FE;2000;12;MM;46470
FE;2001;01;01;1628
FE;2001;01;02;1746
FE;2001;01;03;1734
FE;2001;01;04;1669
FE;2001;01;05;1667
FE;2001;01;06;1612
FE;2001;01;07;1627
FE;2001;01;08;1674
FE;2001;01;09;1645
FE;2001;01;10;1625
FE;2001;01;11;1702
FE;2001;01;12;1702
FE;2001;01;13;1581
FE;2001;01;14;1538
FE;2001;01;15;1594
FE;2001;01;16;1656
FE;2001;01;17;1663
FE;2001;01;18;1616
FE;2001;01;19;1582
FE;2001;01;20;1580
FE;2001;01;21;1502
FE;2001;01;22;1720
FE;2001;01;23;1609
FE;2001;01;24;1677
FE;2001;01;25;1546
FE;2001;01;26;1603
FE;2001;01;27;1606
FE;2001;01;28;1597
FE;2001;01;29;1477
FE;2001;01;30;1626
FE;2001;01;31;1526
FE;2001;01;MM;50330
FE;2001;02;01;1577
FE;2001;02;02;1601
FE;2001;02;03;1602
FE;2001;02;04;1558
FE;2001;02;05;1655
FE;2001;02;06;1610
FE;2001;02;07;1581
FE;2001;02;08;1555
FE;2001;02;09;1496
FE;2001;02;10;1535
FE;2001;02;11;1567
FE;2001;02;12;1644
FE;2001;02;13;1580
FE;2001;02;14;1527
FE;2001;02;15;1450
FE;2001;02;16;1516
FE;2001;02;17;1529
FE;2001;02;18;1451
FE;2001;02;19;1507
FE;2001;02;20;1484
FE;2001;02;21;1513
FE;2001;02;22;1505
FE;2001;02;23;1521
FE;2001;02;24;1501
FE;2001;02;25;1478
FE;2001;02;26;1506
FE;2001;02;27;1615
FE;2001;02;28;1586
FE;2001;02;29;
FE;2001;02;30;
FE;2001;02;31;
FE;2001;02;MM;43250
FE;2001;03;01;1572
FE;2001;03;02;1567
FE;2001;03;03;1672
FE;2001;03;04;1610
FE;2001;03;05;1645
FE;2001;03;06;1613
FE;2001;03;07;1646
FE;2001;03;08;1571
FE;2001;03;09;1461
FE;2001;03;10;1460
FE;2001;03;11;1478
FE;2001;03;12;1555
FE;2001;03;13;1485
FE;2001;03;14;1495
FE;2001;03;15;1497
FE;2001;03;16;1496
FE;2001;03;17;1545
FE;2001;03;18;1427
FE;2001;03;19;1490
FE;2001;03;20;1486
FE;2001;03;21;1492
FE;2001;03;22;1466
FE;2001;03;23;1464
FE;2001;03;24;1534
FE;2001;03;25;1362
FE;2001;03;26;1456
FE;2001;03;27;1521
FE;2001;03;28;1488
FE;2001;03;29;1437
FE;2001;03;30;1469
FE;2001;03;31;1505
FE;2001;03;MM;46965
FE;2001;04;01;1500
FE;2001;04;02;1540
FE;2001;04;03;1514
FE;2001;04;04;1436
FE;2001;04;05;1441
FE;2001;04;06;1483
FE;2001;04;07;1458
FE;2001;04;08;1396
FE;2001;04;09;1451
FE;2001;04;10;1498
FE;2001;04;11;1452
FE;2001;04;12;1411
FE;2001;04;13;1420
FE;2001;04;14;1446
FE;2001;04;15;1475
FE;2001;04;16;1471
FE;2001;04;17;1488
FE;2001;04;18;1544
FE;2001;04;19;1493
FE;2001;04;20;1455
FE;2001;04;21;1478
FE;2001;04;22;1460
FE;2001;04;23;1545
FE;2001;04;24;1543
FE;2001;04;25;1520
FE;2001;04;26;1530
FE;2001;04;27;1440
FE;2001;04;28;1477
FE;2001;04;29;1470
FE;2001;04;30;1528
FE;2001;04;31;
FE;2001;04;MM;44363
FE;2001;05;01;1470
FE;2001;05;02;1554
FE;2001;05;03;1509
FE;2001;05;04;1481
FE;2001;05;05;1489
FE;2001;05;06;1371
FE;2001;05;07;1412
FE;2001;05;08;1374
FE;2001;05;09;1479
FE;2001;05;10;1499
FE;2001;05;11;1502
FE;2001;05;12;1460
FE;2001;05;13;1496
FE;2001;05;14;1512
FE;2001;05;15;1422
FE;2001;05;16;1491
FE;2001;05;17;1406
FE;2001;05;18;1337
FE;2001;05;19;1462
FE;2001;05;20;1370
FE;2001;05;21;1446
FE;2001;05;22;1458
FE;2001;05;23;1436
FE;2001;05;24;1471
FE;2001;05;25;1435
FE;2001;05;26;1499
FE;2001;05;27;1325
FE;2001;05;28;1420
FE;2001;05;29;1543
FE;2001;05;30;1504
FE;2001;05;31;1419
FE;2001;05;MM;45052
FE;2001;06;01;1417
FE;2001;06;02;1343
FE;2001;06;03;1318
FE;2001;06;04;1318
FE;2001;06;05;1356
FE;2001;06;06;1395
FE;2001;06;07;1346
FE;2001;06;08;1430
FE;2001;06;09;1418
FE;2001;06;10;1356
FE;2001;06;11;1291
FE;2001;06;12;1379
FE;2001;06;13;1362
FE;2001;06;14;1392
FE;2001;06;15;1461
FE;2001;06;16;1447
FE;2001;06;17;1350
FE;2001;06;18;1401
FE;2001;06;19;1386
FE;2001;06;20;1461
FE;2001;06;21;1432
FE;2001;06;22;1559
FE;2001;06;23;1442
FE;2001;06;24;1410
FE;2001;06;25;1551
FE;2001;06;26;1712
FE;2001;06;27;1631
FE;2001;06;28;1453
FE;2001;06;29;1465
FE;2001;06;30;1431
FE;2001;06;31;
FE;2001;06;MM;42713
FE;2001;07;01;1444
FE;2001;07;02;1490
FE;2001;07;03;1547
FE;2001;07;04;1484
FE;2001;07;05;1533
FE;2001;07;06;1461
FE;2001;07;07;1403
FE;2001;07;08;1295
FE;2001;07;09;1367
FE;2001;07;10;1410
FE;2001;07;11;1315
FE;2001;07;12;1305
FE;2001;07;13;1369
FE;2001;07;14;1322
FE;2001;07;15;1310
FE;2001;07;16;1304
FE;2001;07;17;1424
FE;2001;07;18;1351
FE;2001;07;19;1284
FE;2001;07;20;1331
FE;2001;07;21;1429
FE;2001;07;22;1342
FE;2001;07;23;1435
FE;2001;07;24;1406
FE;2001;07;25;1505
FE;2001;07;26;1480
FE;2001;07;27;1540
FE;2001;07;28;1535
FE;2001;07;29;1457
FE;2001;07;30;1600
FE;2001;07;31;1642
FE;2001;07;MM;44120
FE;2001;08;01;1655
FE;2001;08;02;1638
FE;2001;08;03;1410
FE;2001;08;04;1401
FE;2001;08;05;1270
FE;2001;08;06;1348
FE;2001;08;07;1387
FE;2001;08;08;1373
FE;2001;08;09;1272
FE;2001;08;10;1282
FE;2001;08;11;1232
FE;2001;08;12;1286
FE;2001;08;13;1334
FE;2001;08;14;1456
FE;2001;08;15;1485
FE;2001;08;16;1464
FE;2001;08;17;1399
FE;2001;08;18;1379
FE;2001;08;19;1333
FE;2001;08;20;1351
FE;2001;08;21;1308
FE;2001;08;22;1374
FE;2001;08;23;1380
FE;2001;08;24;1492
FE;2001;08;25;1506
FE;2001;08;26;1620
FE;2001;08;27;1489
FE;2001;08;28;1425
FE;2001;08;29;1368
FE;2001;08;30;1367
FE;2001;08;31;1342
FE;2001;08;MM;43426
FE;2001;09;01;1303
FE;2001;09;02;1231
FE;2001;09;03;1342
FE;2001;09;04;1333
FE;2001;09;05;1321
FE;2001;09;06;1329
FE;2001;09;07;1330
FE;2001;09;08;1364
FE;2001;09;09;1355
FE;2001;09;10;1398
FE;2001;09;11;1344
FE;2001;09;12;1416
